pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size_at_merge,num_commits,num_commit_comments,num_issue_comments,num_comments,files_changed,total_commits_last_month,main_team_commits_last_month,sloc,churn,commits_on_files_touched,test_lines_per_1000_lines,test_cases_per_1000_lines,assertions_per_1000_lines
400852,fog,1012,1340970749,1341597893,1341597893,10452,10452,27,26,0,2,2,51,230,6,100838,349,47,0.8528530910966103,0.039667585632400484,0.0
192759,fog,1023,1341589088,1341592839,1341592839,62,62,27,1,0,1,1,1,230,6,101122,2,1,0.8504578627796128,0.03955617966416804,0.0
192530,fog,1022,1341581225,1341584074,1341584074,47,47,27,1,0,1,1,2,228,6,101113,17,5,0.8505335614609397,0.03955970053306696,0.0
183252,fog,1014,1341082431,1341408867,1341408867,5440,5440,27,1,0,3,3,1,250,13,100838,5,1,0.8528530910966103,0.039667585632400484,0.0
180946,fog,1010,1340932541,,1341334606,6701,,27,27,0,2,2,76,0,0,101096,1729,0,0.8506765846324286,0.03956635277360133,0.0
187044,fog,1018,1341320127,1341324191,1341324191,67,67,27,1,0,1,1,1,249,13,101094,2,1,0.8506934140502899,0.03956713553722278,0.0
186375,fog,1004,1340650513,1341294847,1341294847,10738,10738,27,10,0,9,9,115,248,13,99954,426,140,0.8603957820597475,0.040018408467895235,0.0
185637,fog,1017,1341251394,1341253787,1341253787,39,39,27,3,0,1,1,3,239,13,100839,501,3,0.8528446335247275,0.03966719225696407,0.0
185511,fog,1016,1341245974,1341246034,1341246034,1,1,27,1,0,1,1,1,236,13,100838,1,1,0.8528530910966103,0.039667585632400484,0.0
177187,fog,1008,1340772182,1340821606,1340821606,823,823,28,2,0,1,1,2,261,40,100838,4,2,0.8528530910966103,0.039667585632400484,0.0
177995,fog,1009,1340803448,1340812362,1340812362,148,148,28,1,0,2,2,4,260,40,100838,8,12,0.8528530910966103,0.039667585632400484,0.0
177008,fog,1006,1340678211,1340758641,1340758641,1340,1340,28,5,0,3,3,21,251,40,100662,242,5,0.8543442411237606,0.039736941447616775,0.0
329153,fog,1005,1340677654,1340677665,1340677665,0,0,28,1,0,1,1,2,241,40,100662,4,2,0.8543442411237606,0.039736941447616775,0.0
113658,fog,892,1336231641,,1340677334,74094,,28,1,0,3,3,0,0,0,94062,0,0,23.367566073440923,0.2657821436924582,0.0
328580,fog,999,1340476736,1340672345,1340672345,3260,3260,28,5,0,7,7,36,241,40,99931,817,26,0.8605938097287128,0.04002761905714944,0.0
329026,fog,1003,1340649415,1340649423,1340649423,0,0,28,1,0,1,1,2,236,40,99952,6,4,0.8604129982391548,0.0400192092204258,0.0
328702,fog,1001,1340544935,1340558036,1340558036,218,218,28,1,0,1,1,1,240,41,99952,2,1,0.8604129982391548,0.0400192092204258,0.0
327551,fog,995,1340130424,1340557645,1340557645,7120,7120,28,2,0,10,10,7,240,41,98946,14,10,0.768095728983486,0.04042609099913084,0.0
323405,fog,971,1339191435,1340375930,1340375930,19741,19741,28,2,0,8,8,6,242,50,99911,27,13,0.8607660818128133,0.04003563171222388,0.0
327916,fog,996,1340215918,1340373821,1340373821,2631,2631,28,8,0,4,4,68,241,50,98946,1834,51,0.768095728983486,0.04042609099913084,0.0
328223,fog,997,1340309180,1340367873,1340367873,978,978,28,1,0,1,1,1,241,50,98946,9,7,0.768095728983486,0.04042609099913084,0.0
327363,fog,994,1340098748,1340101572,1340101572,47,47,28,3,0,1,1,2,227,50,98928,36,0,0.7682354843926896,0.040433446546983665,0.0
326515,fog,990,1339847370,1340092591,1340092592,4087,4087,28,1,0,1,1,3,226,50,98840,146,4,0.7689194658033185,0.04046944556859571,0.0
327252,fog,993,1340070437,1340070448,1340070448,0,0,28,1,0,1,1,1,225,50,98874,7,4,0.7686550559297692,0.04045552925946154,0.0
327100,fog,992,1340041426,,1340067682,437,,28,1,0,1,1,1,0,0,98874,9,0,0.7686550559297692,0.04045552925946154,0.0
322796,fog,966,1339098533,1340019225,1340019225,15344,15344,28,4,0,5,5,234,221,51,98401,4,322,0.7723498744931454,0.040649993394376076,0.0
325929,fog,986,1339711911,1339849067,1339849067,2285,2285,28,1,0,7,7,3,228,56,98840,102,3,0.7689194658033185,0.04046944556859571,0.0
326235,fog,989,1339772217,1339772241,1339772241,0,0,28,1,0,1,1,1,229,59,98840,14,1,0.7689194658033185,0.04046944556859571,0.0
325800,fog,985,1339692455,1339695999,1339695999,59,59,28,1,0,1,1,1,253,61,98840,4,5,0.7689194658033185,0.04046944556859571,0.0
325699,fog,984,1339679313,1339681833,1339681833,42,42,28,4,0,1,1,5,250,61,98811,34,5,0.7691451356630334,0.040481322929633336,0.0
325483,fog,983,1339640306,1339681342,1339681342,683,683,28,1,0,0,0,2,250,61,98811,24,3,0.7691451356630334,0.040481322929633336,0.0
397337,fog,977,1339535931,1339606586,1339606586,1177,1177,28,5,0,8,8,8,247,62,98801,19,9,0.7692229835730408,0.040485420188054774,0.0
325157,fog,982,1339592349,1339593039,1339593039,11,11,28,1,0,1,1,4,238,62,98801,16,4,0.7692229835730408,0.040485420188054774,0.0
325123,fog,981,1339588316,1339592621,1339592621,71,71,28,1,0,0,0,1,238,62,98801,2,2,0.7692229835730408,0.040485420188054774,0.0
325113,fog,980,1339587148,,1339588081,15,,28,1,0,1,1,0,0,0,98801,0,0,0.7692229835730408,0.040485420188054774,0.0
397336,fog,976,1339534967,,1339535604,10,,28,4,0,0,0,9,0,0,98801,91,0,0.7692229835730408,0.040485420188054774,0.0
324305,fog,975,1339442227,1339447297,1339447297,84,84,28,1,0,0,0,1,225,62,98777,2,5,0.7694098828674691,0.04049525699302469,0.0
324269,fog,973,1339438159,1339438356,1339438356,3,3,28,1,0,1,1,1,222,61,98777,2,3,0.7694098828674691,0.04049525699302469,0.0
395897,fog,959,1338906202,1339435545,1339435545,8822,8822,28,17,0,2,2,50,222,61,95820,1509,10,22.938843665205592,0.2609058651638489,0.0
323366,fog,970,1339185376,1339422822,1339422822,3957,3957,28,1,0,2,2,1,221,59,98401,43,1,0.7723498744931454,0.040649993394376076,0.0
322670,fog,965,1339083528,1339422266,1339422266,5645,5645,28,1,0,0,0,5,221,59,95820,21,7,22.938843665205592,0.2609058651638489,0.0
322878,fog,967,1339110347,1339174006,1339174006,1060,1060,29,9,0,2,2,17,243,71,98235,218,9,0.7736550109431465,0.0407186847864814,0.0
471954,fog,957,1338862919,,1339125984,4384,,29,2,0,2,2,2,0,0,95820,47,0,22.938843665205592,0.2609058651638489,0.0
322648,fog,964,1339082013,1339094822,1339094822,213,213,29,2,0,1,1,229,242,73,95820,12718,307,22.938843665205592,0.2609058651638489,0.0
322473,fog,963,1339065728,,1339081798,267,,29,20,0,2,2,230,0,0,95820,17872,0,22.938843665205592,0.2609058651638489,0.0
322148,fog,961,1338999612,,1339009305,161,,29,17,0,3,3,2,0,0,95820,4,0,22.938843665205592,0.2609058651638489,0.0
395745,fog,949,1338830416,1338874323,1338874323,731,731,29,2,0,4,4,3,223,73,95338,25,3,23.05481549854203,0.26222492605257086,0.0
321322,fog,956,1338834751,1338836272,1338836272,25,25,29,1,0,0,0,1,213,68,95813,14,4,22.940519553714005,0.2609249266800956,0.0
319616,fog,943,1338413986,1338835588,1338835588,7026,7026,29,1,0,7,7,1,213,68,95273,21,1,23.070544645387464,0.2624038289966727,0.0
321315,fog,955,1338833772,1338833778,1338833778,0,0,29,1,0,0,0,3,211,68,95775,48,3,22.949621508744453,0.26102845210127906,0.0
321313,fog,954,1338833680,1338833695,1338833695,0,0,29,2,0,0,0,156,211,68,95338,631,286,23.05481549854203,0.26222492605257086,0.0
321311,fog,953,1338833560,,1338833641,1,,29,2,0,0,0,156,0,0,95338,631,286,23.05481549854203,0.26222492605257086,0.0
321310,fog,952,1338833140,,1338833155,0,,29,1,0,1,1,15,0,0,95338,631,20,23.05481549854203,0.26222492605257086,0.0
395752,fog,951,1338831948,1338832785,1338832786,13,13,29,1,0,1,1,1,211,68,95338,2,3,23.05481549854203,0.26222492605257086,0.0
320018,fog,948,1338487719,1338815205,1338815205,5458,5458,29,1,0,2,2,1,209,69,95338,2,2,23.05481549854203,0.26222492605257086,0.0
319894,fog,947,1338471196,1338471754,1338471754,9,9,29,2,0,0,0,5,217,74,95338,2237,5,23.05481549854203,0.26222492605257086,0.0
394995,fog,946,1338440081,1338447846,1338447846,129,129,29,1,0,0,0,1,216,73,95330,14,1,23.056750236022236,0.26224693171089897,0.0
319674,fog,945,1338432240,1338432275,1338432275,0,0,29,1,0,0,0,1,212,71,95307,27,1,23.062314415520373,0.26231021855687414,0.0
318016,fog,933,1338005187,1338429258,1338429258,7067,7067,29,2,0,3,3,2,213,71,95299,20,3,23.064250411861615,0.26233223853345783,0.0
319631,fog,944,1338418412,1338418538,1338418538,2,2,29,1,0,3,3,2,210,70,95273,30,2,23.070544645387464,0.2624038289966727,0.0
319220,fog,942,1338338089,1338387169,1338387169,818,818,29,4,0,0,0,156,206,69,95273,7,2,23.070544645387464,0.2624038289966727,0.0
319159,fog,941,1338322843,1338327761,1338327761,81,81,29,1,0,1,1,1,198,68,95273,2,1,23.070544645387464,0.2624038289966727,0.0
319067,fog,940,1338309737,1338317168,1338317168,123,123,29,1,0,1,1,1,203,68,95273,2,1,23.070544645387464,0.2624038289966727,0.0
317347,fog,927,1337877676,1338296295,1338296295,6976,6976,29,1,0,5,5,1,206,66,96970,22,4,22.666804166236982,0.2578116943384552,0.0
36368,fog,905,1337017258,1338216127,1338216127,19981,19981,29,31,3,13,16,115,191,52,96970,304,88,22.666804166236982,0.2578116943384552,0.0
318524,fog,936,1338207953,1338215940,1338215940,133,133,29,1,0,0,0,5,191,52,96973,5,5,22.666102935868746,0.2578037185608365,0.0
318513,fog,935,1338206454,1338206713,1338206713,4,4,29,1,0,0,0,1,188,51,96973,2,1,22.666102935868746,0.2578037185608365,0.0
318007,fog,932,1337998867,1338194194,1338194194,3255,3255,29,1,0,2,2,1,186,49,96970,3,4,22.666804166236982,0.2578116943384552,0.0
318459,fog,819,1332943484,,1338192642,87485,,29,7,0,4,4,0,0,0,80036,0,0,27.462641811184966,0.3123594382527862,0.0
317679,fog,930,1337942893,1337942908,1337942908,0,0,29,1,0,0,0,1,221,59,96970,2,1,22.666804166236982,0.2578116943384552,0.0
316900,fog,926,1337804932,1337806547,1337806547,26,26,29,2,0,0,0,3,212,59,96960,14,4,22.66914191419142,0.2578382838283828,0.0
316897,fog,925,1337804700,1337806043,1337806043,22,22,29,2,0,0,0,2,212,59,96960,18,2,22.66914191419142,0.2578382838283828,0.0
316902,fog,924,1337804418,1337805001,1337805001,9,9,29,1,0,0,0,1,212,59,96960,4,1,22.66914191419142,0.2578382838283828,0.0
316867,fog,923,1337801633,1337801864,1337801864,3,3,29,1,0,1,1,1,211,58,96959,3,1,22.669375715508615,0.2578409430790334,0.0
316748,fog,922,1337789578,1337795367,1337795367,96,96,29,1,0,1,1,1,210,58,96959,2,1,22.669375715508615,0.2578409430790334,0.0
91933,fog,856,1334586743,1337781400,1337781401,53244,53244,29,5,0,6,6,842,204,57,81955,731,0,26.819596119821856,0.30504545177231407,0.0
316204,fog,919,1337707839,1337781397,1337781397,1225,1225,29,7,0,1,1,890,204,57,95483,1494,24,23.01980457254171,0.2618267126085272,0.0
316318,fog,920,1337723948,1337727189,1337727190,54,54,28,2,0,1,1,15,204,61,95483,727,23,23.01980457254171,0.2618267126085272,0.0
316199,fog,918,1337707252,,1337707286,0,,28,6,0,1,1,862,0,0,95483,1494,20,23.01980457254171,0.2618267126085272,0.0
315733,fog,916,1337637586,1337696074,1337696074,974,974,28,1,0,2,2,7,203,61,95402,107,13,23.03934927988931,0.26204901364751265,0.0
314654,fog,913,1337392891,1337695936,1337695936,5050,5050,28,1,0,10,10,1,203,61,95402,2,2,23.03934927988931,0.26204901364751265,0.0
314184,fog,912,1337308999,1337356754,1337356754,795,795,28,2,0,0,0,3,216,62,95387,29,5,23.042972312788955,0.2620902219379999,0.0
314146,fog,911,1337292919,1337296621,1337296621,61,61,28,1,0,0,0,1,209,61,95387,2,2,23.042972312788955,0.2620902219379999,0.0
314121,fog,910,1337287402,1337287854,1337287854,7,7,28,1,0,1,1,1,206,59,95387,6,1,23.042972312788955,0.2620902219379999,0.0
37392,fog,906,1337119568,1337281859,1337281859,2704,2704,28,3,6,8,14,28,204,58,94281,970,22,23.313286876465035,0.2651647733901847,0.0
127508,fog,908,1337272467,1337279545,1337279545,117,117,28,3,0,0,0,21,202,58,94281,501,19,23.313286876465035,0.2651647733901847,0.0
127186,fog,907,1337254945,1337255011,1337255011,1,1,28,1,0,0,0,1,202,60,94281,4,1,23.313286876465035,0.2651647733901847,0.0
117306,fog,898,1336527434,1336660580,1336660580,2219,2219,26,1,0,3,3,1,204,63,94082,47,1,23.36259858421377,0.2657256435875088,0.0
118343,fog,900,1336592526,1336657554,1336657554,1083,1083,26,3,0,0,0,3,204,63,94084,118,5,23.36210195144764,0.2657199948981761,0.0
118341,fog,899,1336592096,1336592759,1336592759,11,11,26,1,0,1,1,1,212,64,94084,8,3,23.36210195144764,0.2657199948981761,0.0
116910,fog,897,1336502549,1336565707,1336565707,1052,1052,26,1,0,0,0,1,217,66,94072,2,1,23.36508206480143,0.2657538906369589,0.0
116644,fog,896,1336489302,1336490158,1336490158,14,14,25,1,0,0,0,3,203,56,94072,6,3,23.36508206480143,0.2657538906369589,0.0
116142,fog,893,1336457146,1336483152,1336483152,433,433,25,1,0,0,0,1,203,56,94072,4,3,23.36508206480143,0.2657538906369589,0.0
112448,fog,891,1336121727,1336433648,1336433648,5198,5198,25,1,0,7,7,1,198,54,94062,8,1,23.367566073440923,0.2657821436924582,0.0
389524,fog,890,1336114607,1336134604,1336134604,333,333,24,1,0,7,7,1,216,59,94057,2,6,23.36880827583274,0.2657962724730748,0.0
110500,fog,888,1335979642,1335982363,1335982363,45,45,23,1,0,0,0,1,214,58,94062,64,2,23.367566073440923,0.2657821436924582,0.0
110011,fog,887,1335954478,1335962927,1335962927,140,140,23,1,0,3,3,1,215,58,94061,3,2,23.367814503354207,0.26578496932841456,0.0
277276,fog,755,1329748776,,1335819613,101240,,24,1,0,4,4,9,0,0,72596,200,0,30.277150256212465,0.34437159072125184,0.0
32410,fog,866,1334880755,1335798508,1335798508,15295,15295,24,80,5,8,13,406,230,63,88930,8495,30,24.716068818171596,0.28111998200832117,0.0
104467,fog,883,1335474349,,1335474394,0,,24,1,0,2,2,0,0,0,88926,0,0,24.71718057710906,0.281132627128174,0.0
103272,fog,879,1335402663,1335470172,1335470172,1125,1125,24,1,0,5,5,1,220,70,88921,12,1,24.71857041643706,0.28114843512781007,0.0
103975,fog,882,1335450749,1335451155,1335451155,6,6,24,1,0,1,1,1,219,69,88921,46,3,24.71857041643706,0.28114843512781007,0.0
96981,fog,867,1334916858,1335380598,1335380598,7729,7729,22,1,0,0,0,1,216,66,88891,1,1,24.726912735822523,0.2812433204711388,0.0
98000,fog,869,1334988233,1335361063,1335361063,6213,6213,22,1,0,2,2,3,208,63,88902,81,3,24.723853231648334,0.2812085217430429,0.0
386084,fog,865,1334818905,1335361020,1335361020,9035,9035,22,1,0,0,0,8,208,63,88891,102,42,24.726912735822523,0.2812433204711388,0.0
102464,fog,877,1335357292,1335359212,1335359212,32,32,22,1,0,1,1,133,208,63,88986,360,276,24.70051468770368,0.28094306969635674,0.0
99351,fog,871,1335140383,1335317181,1335317182,2946,2946,22,1,0,17,17,7,205,60,88943,131,11,24.712456292232105,0.28107889322375007,0.0
100529,fog,874,1335223114,1335314502,1335314502,1523,1523,22,1,0,2,2,3,205,60,88943,51,4,24.712456292232105,0.28107889322375007,0.0
386993,fog,872,1335211520,,1335277251,1095,,22,1,0,2,2,2,0,0,88942,6,0,24.71273414135054,0.2810820534730499,0.0
98357,fog,870,1335027667,1335116109,1335116109,1474,1474,22,1,0,2,2,1,198,54,88902,6,5,24.723853231648334,0.2812085217430429,0.0
96985,fog,868,1334916947,1335097280,1335097280,3005,3005,22,1,0,1,1,125,202,56,88891,286,138,24.726912735822523,0.2812433204711388,0.0
95001,fog,861,1334777355,1334936525,1334936525,2652,2652,22,1,0,7,7,1,213,62,88891,18,1,24.726912735822523,0.2812433204711388,0.0
95109,fog,864,1334782735,1334794660,1334794660,198,198,22,1,0,2,2,2,209,66,88882,11,2,24.729416529781055,0.2812717985643888,0.0
92166,fog,858,1334599401,1334658615,1334658615,986,986,23,1,0,0,0,105,212,70,81959,5543,13,26.818287192376676,0.30503056406251905,0.0
382245,fog,831,1333379635,1334658349,1334658349,21311,21311,23,23,0,7,7,191,212,70,81006,5175,90,27.13379255857591,0.30861911463348396,0.0
92237,fog,859,1334602450,1334657984,1334657984,925,925,23,1,0,0,0,1,212,70,81959,2,1,26.818287192376676,0.30503056406251905,0.0
92000,fog,857,1334589379,1334597521,1334597521,135,135,23,3,0,4,4,4,213,70,81955,14,0,26.819596119821856,0.30504545177231407,0.0
91468,fog,855,1334562661,1334574731,1334574731,201,201,23,3,0,1,1,4,209,69,81945,18,13,26.822868997498322,0.30508267740557693,0.0
90245,fog,853,1334435790,1334437825,1334437825,33,33,23,1,0,0,0,1,222,69,81945,2,3,26.822868997498322,0.30508267740557693,0.0
90075,fog,852,1334421124,1334421177,1334421177,0,0,23,1,0,0,0,1,220,68,81943,2,1,26.82352366889179,0.3050901236225181,0.0
384458,fog,849,1334228065,1334264758,1334264758,611,611,23,5,0,4,4,9,248,67,81833,147,7,26.85957987608911,0.3055002260701673,0.0
88131,fog,850,1334259385,1334259583,1334259583,3,3,23,1,0,0,0,2,249,68,81833,13,2,26.85957987608911,0.3055002260701673,0.0
84976,fog,846,1334066040,1334079412,1334079412,222,222,23,1,0,1,1,1,242,71,81833,2,2,26.85957987608911,0.3055002260701673,0.0
81883,fog,842,1333755653,1334010866,1334010866,4253,4253,23,1,0,0,0,1,232,68,81605,15,1,26.9346241039152,0.30635377734207464,0.0
83630,fog,844,1333972170,1333973189,1333973189,16,16,23,2,0,0,0,13,228,65,81659,226,27,26.91681259873376,0.3061511897035232,0.0
82802,fog,843,1333885121,1333972147,1333972147,1450,1450,23,5,0,3,3,13,228,65,81605,95,19,26.9346241039152,0.30635377734207464,0.0
383267,fog,841,1333740459,1333745432,1333745432,82,82,22,2,0,19,19,3,228,68,81568,26,3,26.946841898783838,0.3064927422518635,0.0
80854,fog,839,1333674776,1333744617,1333744617,1164,1164,22,1,0,1,1,4,228,68,81568,35,4,26.946841898783838,0.3064927422518635,0.0
80135,fog,838,1333628383,1333653124,1333653124,412,412,22,2,0,2,2,13,232,69,81450,156,27,26.98588090853284,0.3069367710251688,0.0
290658,fog,823,1333028074,1333599439,1333599439,9522,9522,22,4,0,3,3,57,231,68,81031,2644,53,27.125421135121126,0.3085238982611593,0.0
78943,fog,837,1333545171,1333558504,1333558504,222,222,22,1,0,2,2,2,231,67,81031,19,2,27.125421135121126,0.3085238982611593,0.0
292596,fog,833,1333408613,1333450350,1333450350,695,695,22,1,0,1,1,1,236,65,81028,5,1,27.12642543318359,0.30853532112356225,0.0
77218,fog,835,1333422158,1333449023,1333449023,447,447,22,1,0,1,1,1,236,65,81028,2,2,27.12642543318359,0.30853532112356225,0.0
291694,fog,827,1333207348,1333380715,1333380715,2889,2889,22,1,0,2,2,1,234,67,80143,43,3,27.425976067778848,0.3119424029547184,0.0
287014,fog,810,1332419773,,1333326259,15168,,21,2,0,6,6,49,0,0,80036,1281,0,27.462641811184966,0.3123594382527862,0.0
292050,fog,585,1320341309,,1333308118,216173,,21,1,0,15,15,0,0,0,63288,0,0,33.90848186070029,0.3634180255340665,0.0
290470,fog,822,1333000835,1333308097,1333308097,5121,5121,21,1,0,9,9,4,225,64,80119,74,13,27.434191639935595,0.3120358466780664,0.0
291773,fog,830,1333222255,1333222282,1333222282,0,0,21,1,0,0,0,1,227,63,80150,92,2,27.423580786026204,0.3119151590767311,0.0
291731,fog,828,1333214573,1333214631,1333214631,0,0,21,4,0,0,0,4,225,64,80143,33,7,27.425976067778848,0.3119424029547184,0.0
290066,fog,818,1332940708,1332946953,1332946953,104,104,20,1,0,0,0,1,236,59,80036,1,1,27.462641811184966,0.3123594382527862,0.0
289972,fog,817,1332928211,1332944661,1332944661,274,274,20,3,0,1,1,7,234,59,80036,105,7,27.462641811184966,0.3123594382527862,0.0
286887,fog,808,1332399112,,1332943647,9135,,20,21,0,7,7,725,0,0,79964,237,0,27.487369316192286,0.3126406883097394,0.0
289684,fog,816,1332877168,1332877269,1332877269,1,1,20,1,0,0,0,1,233,62,80036,2,1,27.462641811184966,0.3123594382527862,0.0
288967,fog,815,1332783959,1332787467,1332787467,58,58,20,2,0,3,3,4,238,62,79964,37,5,27.487369316192286,0.3126406883097394,0.0
380218,fog,813,1332637200,,1332729046,1530,,21,1,0,0,0,3,0,0,79964,45,5,27.487369316192286,0.3126406883097394,0.0
287134,fog,811,1332433653,1332521839,1332521839,1469,1469,21,3,0,1,1,8,252,59,79942,119,35,27.494933827024592,0.3127267268769858,0.0
287087,fog,809,1332417141,1332428562,1332428562,190,190,20,1,0,1,1,9,262,61,79941,43,66,27.49527776735342,0.31273063884614904,0.0
286799,fog,805,1332379917,1332428046,1332428046,802,802,20,2,0,2,2,4,262,61,79941,24,4,27.49527776735342,0.31273063884614904,0.0
285354,fog,804,1332272546,1332360177,1332360177,1460,1460,21,1,0,1,1,5,252,57,77337,107,20,28.421066242548843,0.32326053506083763,0.0
286529,fog,694,1326480915,1332359315,1332359315,97973,97973,21,62,0,44,44,295,252,57,77337,6128,24,28.421066242548843,0.32326053506083763,0.0
284556,fog,801,1332226620,1332271121,1332271121,741,741,21,4,0,6,6,11,258,58,77298,102,10,28.435405831974954,0.323423633211726,0.0
282583,fog,798,1331854600,1332192568,1332192568,5632,5632,21,6,0,3,3,87,258,57,75191,2986,71,29.23222194145576,0.3324866007899882,0.0
282571,fog,794,1331664549,,1331852594,3134,,23,40,0,2,2,195,0,0,75184,4072,21,29.234943605022345,0.33251755692700574,0.0
282446,fog,795,1331706184,1331840142,1331840142,2232,2232,23,6,0,3,3,88,282,64,75092,200,103,29.270761199595164,0.3329249454003089,0.0
282015,fog,796,1331788795,1331791079,1331791080,38,38,21,1,0,1,1,3,281,65,74990,123,5,29.310574743299107,0.33337778370449395,0.0
281483,fog,785,1331282368,,1331733794,7523,,21,1,0,5,5,10,0,0,74412,176,11,29.538246519378596,0.3359673170993926,0.0
471998,fog,792,1331624644,1331645649,1331645650,350,350,21,1,0,1,1,1,268,68,74990,4,2,29.310574743299107,0.33337778370449395,0.0
472005,fog,784,1331219597,1331582471,1331582471,6047,6047,21,1,0,2,2,13,262,68,74412,537,15,29.538246519378596,0.3359673170993926,0.0
472001,fog,788,1331403901,1331578160,1331578160,2904,2904,21,1,0,1,1,1,257,67,74412,1,1,29.538246519378596,0.3359673170993926,0.0
471999,fog,791,1331567293,1331570262,1331570262,49,49,21,1,0,1,1,1,255,66,74648,2,1,29.444861215303828,0.3349051548601436,0.0
472000,fog,790,1331565813,1331565968,1331565968,2,2,21,1,0,1,1,1,251,63,74648,2,4,29.444861215303828,0.3349051548601436,0.0
472007,fog,783,1331217626,1331565657,1331565657,5800,5800,21,1,0,1,1,2,251,63,74395,25,2,29.544996303515024,0.33604408898447474,0.0
472008,fog,782,1331217301,1331565331,1331565331,5800,5800,21,2,0,0,0,2,251,63,74395,14,2,29.544996303515024,0.33604408898447474,0.0
472002,fog,786,1331320385,,1331402708,1372,,21,1,0,3,3,0,0,0,74412,0,0,29.538246519378596,0.3359673170993926,0.0
472013,fog,776,1330881901,1331149727,1331149727,4463,4463,20,4,0,3,3,5,260,79,73931,64,4,29.730424314563578,0.33815314279530917,0.0
472009,fog,780,1331142800,1331143461,1331143462,11,11,20,1,0,0,0,7,258,78,74363,44,8,29.557710151553863,0.336188695991286,0.0
472011,fog,778,1331002123,1331086499,1331086499,1406,1406,19,1,0,1,1,12,257,78,73981,514,12,29.710331030940377,0.3379246022627431,0.0
472012,fog,777,1330980093,1331064276,1331064276,1403,1403,19,1,0,0,0,6,269,76,73981,74,7,29.710331030940377,0.3379246022627431,0.0
472010,fog,779,1331039897,1331064165,1331064165,404,404,19,3,0,2,2,3,269,76,73981,38,1,29.710331030940377,0.3379246022627431,0.0
280612,fog,766,1330352153,1330963494,1330963495,10189,10189,19,1,0,3,3,4,278,87,72753,61,4,30.2118125713029,0.343628441438841,0.0
472014,fog,774,1330653834,1330902479,1330902479,4144,4144,19,2,0,5,5,8,275,86,73931,740,26,29.730424314563578,0.33815314279530917,0.0
472017,fog,770,1330534830,1330539614,1330539614,79,79,20,1,0,0,0,1,281,92,73931,3,1,29.730424314563578,0.33815314279530917,0.0
472015,fog,771,1330535351,1330539578,1330539578,70,70,20,1,0,0,0,1,281,92,73931,3,2,29.730424314563578,0.33815314279530917,0.0
472018,fog,769,1330467717,,1330468756,17,,20,1,0,2,2,0,0,0,73931,0,0,29.730424314563578,0.33815314279530917,0.0
279020,fog,762,1330020038,,1330453576,7225,,20,1,0,6,6,0,0,0,72655,0,0,30.252563484963183,0.3440919413667332,0.0
281247,fog,768,1330446335,1330447149,1330447149,13,13,20,1,0,1,1,1,255,89,73893,1,1,29.745713396397495,0.338327040450381,0.0
277418,fog,756,1329769525,1330446943,1330446943,11290,11290,20,1,0,5,5,6,255,89,72651,120,9,30.25422912279253,0.3441108862919987,0.0
273225,fog,739,1328884025,,1330382035,24966,,20,9,0,12,12,18,0,0,72125,636,0,30.474870017331025,0.3466204506065858,0.0
280822,fog,767,1330374074,1330381344,1330381344,121,121,20,2,0,0,0,23,249,84,72753,56,32,30.2118125713029,0.343628441438841,0.0
280318,fog,764,1330283350,1330351718,1330351718,1139,1139,20,6,0,3,3,21,244,82,72655,230,20,30.252563484963183,0.3440919413667332,0.0
279932,fog,763,1330184915,1330351675,1330351675,2779,2779,20,5,0,0,0,501,244,82,72655,103,333,30.252563484963183,0.3440919413667332,0.0
278634,fog,760,1329960192,1329960233,1329960233,0,0,19,1,0,0,0,2,230,90,72655,6,2,30.252563484963183,0.3440919413667332,0.0
278627,fog,759,1329959321,1329959463,1329959463,2,2,19,1,0,0,0,1,230,90,72656,3,2,30.252147104162077,0.34408720546135213,0.0
278440,fog,758,1329936045,1329941641,1329941641,93,93,19,1,0,3,3,3,233,92,72651,26,3,30.25422912279253,0.3441108862919987,0.0
276495,fog,752,1329519989,1329521725,1329521725,28,28,19,1,0,0,0,1,223,88,72550,2,2,30.296347346657477,0.34458993797381116,0.0
276057,fog,751,1329443521,1329513499,1329513500,1166,1166,19,9,0,2,2,30,222,86,72441,408,0,30.34193343548543,0.34510843306967054,0.0
275927,fog,750,1329424927,1329425287,1329425287,6,6,19,7,0,2,2,8,214,84,72385,74,9,30.365407197623817,0.3453754230848933,0.0
275833,fog,749,1329410974,1329424155,1329424155,219,219,19,1,0,0,0,1,214,84,72346,65,1,30.381776463107844,0.3455616067232466,0.0
32658,fog,692,1326363939,1329409662,1329409662,50762,50762,19,1,0,10,10,2,207,83,67762,190,0,32.43705911868008,0.3689383430241138,0.0
31656,fog,642,1323145627,1329335431,1329335431,103163,103163,19,4,0,12,12,12,201,82,66883,461,2,32.86335840198556,0.37378706098709685,0.0
275415,fog,626,1322589891,,1329330371,112341,,19,2,0,8,8,2,0,0,66163,47,0,33.220984538185995,0.37785469219956774,0.0
275366,fog,746,1329325029,1329327543,1329327543,41,41,19,1,0,3,3,1,198,80,72269,2,1,30.414147144695512,0.3459297900898034,0.0
275311,fog,745,1329319270,1329319998,1329319998,12,12,19,1,0,1,1,1,196,79,72269,8,1,30.414147144695512,0.3459297900898034,0.0
